balance,annual_interest_rate,interest_rate_type,repayment_term,monthly_payment,account_update_date,account_type_id,users_id,,,
225372.04,0.68,Float,,,6/12/2020 23:00,13,219,,,
2925.51,11.2,Fixed,,,6/12/2020 23:00,6,219,,,
32668.01,,,,,6/12/2020 23:18,9,908,,,
262664.54,,,,,6/12/2020 23:49,9,855,,,
95069.79,0.34,Float,,,6/12/2020 23:58,13,857,,,
133779.86,2.3,Float,,,6/13/2020 0:15,13,92,,,
11946.13,23.51,Fixed,,,6/13/2020 1:14,6,409,,,
72469.43,0.02,Fixed,,,6/13/2020 1:20,13,381,,,
191591.67,1.29,Fixed,,,6/13/2020 1:37,13,72,,,
11447.24,0.4,Fixed,,,6/13/2020 3:31,13,365,,,
191369.79,5.67,Fixed,17,60,6/13/2020 3:59,4,982,,,
3218.41,,,,,6/13/2020 6:58,12,233,,,
147811.05,5.15,Fixed,239,49,6/13/2020 7:20,4,688,,,
134824.86,2.02,Fixed,,,6/13/2020 7:20,13,688,,,
62441.8,,,,,6/13/2020 7:20,7,688,,,
2179.99,,,,,6/13/2020 7:20,12,688,,,
22515.22,5.5,Fixed,24,65,6/13/2020 7:20,5,688,,,
15782.38,4.71,Float,59,68,6/13/2020 8:10,5,736,,,
107241.16,,,,,6/13/2020 8:54,7,933,,,
406440.2,,,,,6/13/2020 9:39,9,640,,,
8365.48,5.9,Fixed,26,20,6/13/2020 10:40,5,152,,,
4905.9,,,,,6/13/2020 10:40,9,152,,,
107784.37,0.2,Fixed,,,6/13/2020 10:40,13,152,,,
193135.63,,,,,6/13/2020 10:40,8,152,,,
13812.01,0.65,Float,97,94,6/13/2020 11:42,1,876,,,
243468.81,,,,,6/13/2020 12:41,9,1,,,
114038.87,,,,,6/13/2020 13:07,7,356,,,
16084.83,4.3,Float,232,9,6/13/2020 13:34,4,460,,,
"340,436.07",5.54,Float,259,25,6/13/2020 14:03,2,62,,,
18469.83,,,,,6/13/2020 14:52,10,561,,,
172450.74,8.42,Float,187,19,6/13/2020 15:12,4,991,,,
9609.4,26.95,Fixed,,,6/13/2020 17:37,6,750,,,
8670.32,16.46,Float,,,6/13/2020 19:22,6,325,,,
15399.21,,,,,6/13/2020 23:18,10,51,,,
4069.17,16.5,Fixed,,,6/14/2020 0:06,6,310,,,
3236.74,,,,,6/14/2020 2:13,12,478,,,
5928.85,,,,,6/14/2020 2:17,12,979,,,
162479.38,4.69,Fixed,232,13,6/14/2020 3:38,4,948,,,
6479.64,18.45,Fixed,,,6/14/2020 4:07,6,763,,,
239153.78,0.59,Fixed,,,6/14/2020 4:50,13,247,,,
117911.79,,,,,6/14/2020 5:29,7,210,,,
22258.57,1.61,Fixed,,,6/14/2020 9:00,14,725,,,
147544.72,,,,,6/14/2020 9:00,9,725,,,
6887.36,,,,,6/14/2020 9:00,12,725,,,
33087.16,1.83,Float,,,6/14/2020 9:00,13,725,,,
9796.61,,,,,6/14/2020 9:08,12,285,,,
7949.8,1,Fixed,,,6/14/2020 9:08,13,285,,,
72660.7,,,,,6/14/2020 9:08,9,285,,,
164734.58,3.56,Fixed,201,34,6/14/2020 9:08,4,285,,,
162255.92,2.34,Fixed,,,6/14/2020 9:28,13,563,,,
45932.46,,,,,6/14/2020 10:14,7,269,,,
9982.67,,,,,6/14/2020 10:50,12,109,,,
71186.91,6.54,Fixed,122,66,6/14/2020 11:31,4,610,,,
"408,086.55",5.53,Fixed,217,86,6/14/2020 11:31,2,610,,,
7242.35,23.13,Fixed,,,6/14/2020 11:31,6,610,,,
192752.09,,,,,6/14/2020 11:31,9,610,,,
2596.26,,,,,6/14/2020 11:31,12,610,,,
12516.57,27.58,Float,,,6/14/2020 11:31,6,610,,,
693.85,,,,,6/14/2020 12:02,12,555,,,
28496.94,,,,,6/14/2020 12:19,9,900,,,
14484.34,11.84,Fixed,,,6/14/2020 13:37,6,308,,,
1292.48,,,,,6/14/2020 14:04,12,886,,,
213517.4,2.07,Fixed,,,6/14/2020 14:16,13,68,,,
142198.64,1.99,Fixed,,,6/14/2020 14:37,13,9,,,
4832.26,7.79,Fixed,44,74,6/14/2020 15:29,3,292,,,
128943.5,,,,,6/14/2020 16:10,9,191,,,
98547.43,1.38,Fixed,,,6/14/2020 16:10,13,191,,,
121049.19,,,,,6/14/2020 16:10,7,191,,,
4130.5,,,,,6/14/2020 16:10,12,191,,,
17889.1,3.43,Fixed,,,6/14/2020 16:10,14,191,,,
104190.53,5.04,Fixed,157,43,6/14/2020 16:15,4,496,,,
13442.99,21.73,Float,,,6/14/2020 16:18,6,352,,,
63099.7,0.28,Float,,,6/14/2020 16:50,13,873,,,
8723.41,,,,,6/14/2020 16:50,12,873,,,
17658.19,6.44,Float,189,7,6/14/2020 18:31,4,569,,,
179829.33,,,,,6/14/2020 18:56,9,157,,,
5247.91,,,,,6/14/2020 19:05,12,54,,,
78345.94,0.88,Fixed,,,6/14/2020 20:23,13,502,,,
65239.29,1.76,Fixed,,,6/14/2020 22:02,13,964,,,
74873.7,,,,,6/15/2020 0:26,7,292,,,
107896.51,,,,,6/15/2020 0:47,7,215,,,
8845.52,10.47,Float,,,6/15/2020 2:09,6,808,,,
22690.07,4.99,Float,2,58,6/15/2020 3:28,5,948,,,
13923.88,19.89,Fixed,,,6/15/2020 4:06,6,394,,,
349324.57,,,,,6/15/2020 5:18,9,777,,,
142255.25,2.24,Fixed,,,6/15/2020 5:52,13,766,,,
8813.05,24.06,Float,,,6/15/2020 6:12,6,297,,,
187168.2,1.23,Fixed,,,6/15/2020 7:30,13,852,,,
16427.65,5.69,Fixed,93,80,6/15/2020 8:06,4,726,,,
4939.09,15.42,Float,,,6/15/2020 8:06,6,726,,,
"79,230.86",6.27,Float,281,91,6/15/2020 8:06,2,726,,,
342642.53,,,,,6/15/2020 8:10,9,74,,,
"53,309.41",1,Float,57,60,6/15/2020 8:10,2,74,,,
84546.48,0.24,Fixed,,,6/15/2020 8:10,13,74,,,
101894.2,5.26,Float,16,78,6/15/2020 8:10,4,74,,,
45665.8,,,,,6/15/2020 8:21,10,948,,,
771.46,,,,,6/15/2020 13:10,12,960,,,
1322.17,,,,,6/15/2020 13:14,12,720,,,
6002.44,15.37,Float,,,6/15/2020 14:13,6,166,,,
68597.74,4.73,Fixed,142,53,6/15/2020 15:35,4,40,,,
9683.93,5.57,Fixed,37,37,6/15/2020 15:35,5,40,,,
6356.26,,,,,6/15/2020 15:35,12,40,,,
"490,368.04",1.28,Float,106,19,6/15/2020 15:35,2,40,,,
1517.44,22.28,Float,,,6/15/2020 15:35,6,40,,,
48863.29,,,,,6/15/2020 15:35,10,40,,,
61596.03,7.62,Float,72,53,6/15/2020 15:35,4,40,,,
93568.2,1.01,Float,,,6/15/2020 15:35,13,40,,,
6401.34,,,,,6/15/2020 16:17,12,995,,,
2269.06,20.99,Fixed,,,6/15/2020 16:30,6,562,,,
155839.09,4.46,Fixed,212,17,6/15/2020 16:42,4,423,,,
6785.14,24.86,Fixed,,,6/15/2020 17:18,6,622,,,
224728.58,1.82,Float,,,6/15/2020 19:01,13,435,,,
197760.2,3.49,Float,158,47,6/15/2020 19:24,4,462,,,
45422.97,,,,,6/15/2020 20:10,10,595,,,
119156.17,4.89,Fixed,195,14,6/15/2020 20:44,4,431,,,
3740.67,,,,,6/15/2020 21:03,12,602,,,
8986.62,,,,,6/15/2020 21:12,12,433,,,
10767.72,10.85,Fixed,,,6/15/2020 21:30,6,867,,,
148363.23,7.65,Float,156,92,6/15/2020 22:12,4,256,,,
15676.12,,,,,6/16/2020 0:33,11,750,,,
241305.94,2.22,Float,,,6/16/2020 2:01,13,787,,,
17764.78,3.46,Float,57,68,6/16/2020 2:55,5,162,,,
7391.03,,,,,6/16/2020 3:41,12,928,,,
9544.81,,,,,6/16/2020 4:00,12,125,,,
3376.21,,,,,6/16/2020 4:10,7,895,,,
139068.01,,,,,6/16/2020 4:10,7,895,,,
67746.67,1.83,Float,,,6/16/2020 4:10,13,895,,,
3990.07,,,,,6/16/2020 4:10,12,895,,,
149137.6,8.19,Float,202,40,6/16/2020 4:10,4,895,,,
188048.9,,,,,6/16/2020 7:10,9,48,,,
240894.04,,,,,6/16/2020 7:26,8,699,,,
"575,244.29",3.31,Fixed,30,31,6/16/2020 9:09,2,520,,,
2362.8,5.53,Fixed,16,54,6/16/2020 10:29,5,738,,,
9314.33,16.38,Float,,,6/16/2020 11:57,6,507,,,
7984.87,15.17,Float,,,6/16/2020 14:16,6,457,,,
179814.51,2.11,Float,,,6/16/2020 14:42,13,821,,,
74542,,,,,6/16/2020 15:13,7,469,,,
17718.54,5.87,Float,22,67,6/16/2020 15:54,5,70,,,
215360.77,2.33,Float,,,6/16/2020 16:42,13,449,,,
112045.77,,,,,6/16/2020 17:25,7,344,,,
4743.87,,,,,6/16/2020 17:38,12,606,,,
9836.55,,,,,6/16/2020 18:56,12,661,,,
19035.42,,,,,6/16/2020 20:32,10,551,,,
121693.45,,,,,6/16/2020 21:00,7,408,,,
4608.34,,,,,6/16/2020 22:11,12,438,,,
7494.22,22.43,Float,,,6/16/2020 22:32,6,78,,,
82059.61,7.31,Fixed,201,38,6/17/2020 0:01,4,946,,,
6340.08,,,,,6/17/2020 1:26,12,627,,,
28040.26,,,,,6/17/2020 2:41,11,931,,,
10072.56,11.57,Float,,,6/17/2020 2:46,6,109,,,
449825.6,,,,,6/17/2020 4:13,9,940,,,
5885.28,6.24,Fixed,47,78,6/17/2020 5:20,5,408,,,
937.13,,,,,6/17/2020 5:32,10,98,,,
96941.73,,,,,6/17/2020 6:43,9,976,,,
58734.85,,,,,6/17/2020 6:43,9,186,,,
69422.05,1.09,Float,,,6/17/2020 8:08,13,950,,,
185463.22,1.18,Fixed,,,6/17/2020 8:14,13,704,,,
176403.3,1.64,Float,,,6/17/2020 8:19,13,105,,,
232561.13,,,,,6/17/2020 8:57,9,538,,,
11096.68,2.58,Fixed,,,6/17/2020 10:28,14,378,,,
"660,964.24",4.14,Float,294,78,6/17/2020 10:32,2,187,,,
65601.21,1.4,Fixed,,,6/17/2020 15:27,13,729,,,
12835.95,23.05,Float,,,6/17/2020 16:43,6,170,,,
95328.74,0.96,Fixed,,,6/17/2020 16:43,13,170,,,
100845.71,6.78,Fixed,95,67,6/17/2020 16:43,4,170,,,
123836.58,,,,,6/17/2020 16:43,7,170,,,
7542.48,,,,,6/17/2020 16:43,12,170,,,
67872.5,7.85,Fixed,30,74,6/17/2020 16:52,4,333,,,
14506.91,4.99,Float,21,72,6/17/2020 17:34,5,529,,,
228366.42,,,,,6/17/2020 17:46,9,985,,,
116955.7,,,,,6/17/2020 18:25,7,572,,,
450.59,,,,,6/17/2020 19:20,12,357,,,
110614.76,,,,,6/17/2020 19:20,9,357,,,
173842.55,1.79,Float,,,6/17/2020 19:20,13,357,,,
582.3,,,,,6/17/2020 20:43,12,288,,,
237842.52,,,,,6/17/2020 21:00,9,277,,,
9338.45,,,,,6/17/2020 22:57,12,35,,,
121914.26,,,,,6/17/2020 23:21,7,279,,,
40582.33,,,,,6/18/2020 1:04,11,8,,,
136274.09,1.58,Fixed,,,6/18/2020 1:04,13,8,,,
2579.5,,,,,6/18/2020 1:04,12,8,,,
5351.91,3.83,Fixed,26,86,6/18/2020 1:04,5,8,,,
"227,955.40",1.56,Float,303,36,6/18/2020 2:42,2,110,,,
247083.2,0.91,Float,,,6/18/2020 2:42,13,110,,,
185655.25,6.88,Float,210,22,6/18/2020 2:42,4,110,,,
10686.26,6.61,Fixed,3,59,6/18/2020 2:42,4,110,,,
5852.66,,,,,6/18/2020 2:42,12,110,,,
9554.3,,,,,6/18/2020 7:03,12,811,,,
143228.6,,,,,6/18/2020 7:03,7,811,,,
395236.34,,,,,6/18/2020 7:03,9,811,,,
236047.51,,,,,6/18/2020 7:35,9,797,,,
25138.42,,,,,6/18/2020 9:39,11,300,,,
5463.43,,,,,6/18/2020 10:25,12,426,,,
4170.06,10.28,Float,,,6/18/2020 12:06,6,187,,,
58366.49,6.78,Fixed,202,79,6/18/2020 13:31,4,154,,,
14363.8,16.07,Fixed,,,6/18/2020 15:30,6,956,,,
53048.73,,,,,6/18/2020 16:10,9,730,,,
199055.1,8.18,Float,91,28,6/18/2020 16:10,4,730,,,
39.99,0.21,Float,,,6/18/2020 16:10,13,730,,,
115020.21,1.99,Fixed,,,6/18/2020 17:25,13,524,,,
5488.99,,,,,6/18/2020 17:28,12,447,,,
134694.77,,,,,6/18/2020 18:15,7,894,,,
123770.21,,,,,6/18/2020 19:46,7,675,,,
186564.23,1.05,Float,,,6/18/2020 20:12,13,431,,,
3070.93,,,,,6/18/2020 21:07,12,849,,,
17311.15,,,,,6/18/2020 21:51,11,751,,,
28448.2,,,,,6/19/2020 0:38,9,983,,,
14207.94,25.68,Float,,,6/19/2020 0:52,6,17,,,
128960.66,4.08,Fixed,25,72,6/19/2020 2:54,4,538,,,
68420.2,,,,,6/19/2020 10:12,7,73,,,
"617,237.73",5.35,Fixed,175,30,6/19/2020 11:03,2,39,,,
65500.16,,,,,6/19/2020 11:35,9,781,,,
32073.92,,,,,6/19/2020 11:43,11,562,,,
3053.3,,,,,6/19/2020 12:12,12,633,,,
18340.45,3.71,Fixed,,,6/19/2020 14:31,14,414,,,
3036.89,,,,,6/19/2020 14:37,12,726,,,
"169,791.01",0.67,Fixed,134,58,6/19/2020 15:40,2,343,,,
"263,637.86",2.9,Fixed,59,64,6/19/2020 16:19,2,943,,,
167011.7,0.23,Fixed,,,6/19/2020 17:14,13,226,,,
430742.79,,,,,6/19/2020 17:14,9,226,,,
4544.34,10.76,Float,,,6/19/2020 17:14,6,226,,,
2694.27,,,,,6/19/2020 17:14,12,226,,,
3235.28,26.26,Float,,,6/19/2020 17:14,6,226,,,
"307,895.47",4.08,Fixed,265,98,6/19/2020 17:14,2,226,,,
7393.6,,,,,6/19/2020 18:45,12,176,,,
142759.69,,,,,6/19/2020 18:56,7,937,,,
13051,1.84,Fixed,,,6/19/2020 18:56,7,937,,,
4132.02,0.97,Float,,,6/19/2020 18:56,13,937,,,
7840.39,15.35,Float,,,6/19/2020 18:56,6,937,,,
9348.71,,,,,6/19/2020 18:56,7,937,,,
54559.34,,,,,6/19/2020 19:09,11,423,,,
"60,556.17",1.49,Fixed,182,22,6/19/2020 19:30,2,602,,,
215695.56,1.36,Float,,,6/19/2020 19:44,13,119,,,
6454.26,,,,,6/19/2020 20:33,12,673,,,
1845.05,2.06,Fixed,,,6/19/2020 20:33,14,673,,,
6954.95,0.27,Float,,,6/19/2020 20:33,13,673,,,
147629.45,,,,,6/19/2020 20:33,7,673,,,
88183.88,,,,,6/19/2020 20:33,7,673,,,
153.81,6.08,Float,33,88,6/19/2020 20:33,4,673,,,
12055.5,4.24,Float,34,15,6/19/2020 20:48,5,182,,,
293171.53,,,,,6/19/2020 20:48,9,182,,,
227599.5,,,,,6/19/2020 20:48,9,182,,,
88811.92,2.41,Fixed,,,6/19/2020 20:48,13,182,,,
"459,292.16",6.44,Float,128,8,6/19/2020 20:48,2,182,,,
7287.39,,,,,6/19/2020 20:48,12,182,,,
55964.19,,,,,6/19/2020 21:03,9,200,,,
8471.96,3.72,Float,150,28,6/19/2020 22:28,4,739,,,
1051.43,,,,,6/19/2020 22:28,12,280,,,
"272,024.93",1.3,Float,353,95,6/20/2020 0:23,2,829,,,
51048.11,1.09,Fixed,,,6/20/2020 1:18,13,998,,,
4442.91,4.54,Fixed,59,32,6/20/2020 3:18,3,920,,,
165552.01,4.24,Float,40,75,6/20/2020 3:42,4,74,,,
43501.59,8.45,Float,35,66,6/20/2020 4:24,4,382,,,
1234.76,,,,,6/20/2020 4:24,12,382,,,
235103.59,2.47,Fixed,,,6/20/2020 4:24,13,382,,,
2377.02,19.24,Float,,,6/20/2020 5:27,6,540,,,
5692.85,,,,,6/20/2020 6:39,7,268,,,
112748.22,2.13,Float,,,6/20/2020 8:16,13,715,,,
42240.58,,,,,6/20/2020 8:41,7,695,,,
11611,11.18,Float,,,6/20/2020 9:57,6,45,,,
254.28,4.62,Float,36,76,6/20/2020 10:00,3,66,,,
27879.49,6.91,Float,91,53,6/20/2020 10:11,4,322,,,
"646,768.76",3.92,Float,145,61,6/20/2020 12:00,2,622,,,
136250.83,0.47,Float,,,6/20/2020 12:18,13,422,,,
183723.24,0.68,Float,,,6/20/2020 15:42,13,220,,,
29135.21,7.72,Fixed,63,46,6/20/2020 18:05,4,44,,,
16213.92,6.15,Float,52,29,6/20/2020 20:55,5,845,,,
9061.39,,,,,6/21/2020 0:48,12,99,,,
197800.75,0.81,Fixed,,,6/21/2020 0:58,13,792,,,
79865.7,,,,,6/21/2020 3:02,7,828,,,
63821.93,,,,,6/21/2020 3:59,7,73,,,
7572.19,,,,,6/21/2020 4:20,12,152,,,
33717.16,5.21,Float,179,35,6/21/2020 6:16,4,137,,,
1129.32,,,,,6/21/2020 7:25,12,374,,,
39073.89,0.88,Fixed,,,6/21/2020 10:21,13,717,,,
144490.88,4.29,Float,51,50,6/21/2020 10:23,4,560,,,
2566.78,,,,,6/21/2020 11:57,12,737,,,
"492,406.32",2.4,Float,241,33,6/21/2020 13:13,2,469,,,
2045.55,7.95,Fixed,88,40,6/21/2020 13:56,1,253,,,
8712.54,,,,,6/21/2020 14:01,12,428,,,
12907.47,4.73,Fixed,2,94,6/21/2020 14:42,5,625,,,
4693.87,,,,,6/21/2020 14:42,12,625,,,
"593,250.92",0.83,Fixed,327,33,6/21/2020 14:42,2,625,,,
4004.88,0.43,Float,,,6/21/2020 14:42,13,625,,,
123218.51,5.29,Fixed,26,70,6/21/2020 14:42,4,625,,,
175990.64,4.98,Fixed,17,33,6/21/2020 15:02,4,156,,,
8658.38,21.78,Float,,,6/21/2020 15:42,6,794,,,
3071.55,,,,,6/21/2020 15:42,12,794,,,
"50,888.59",1.09,Float,340,97,6/21/2020 15:42,2,794,,,
"418,032.11",3.9,Fixed,249,76,6/21/2020 15:42,2,794,,,
242188.11,1.23,Float,,,6/21/2020 15:42,13,794,,,
30980.14,,,,,6/21/2020 15:42,10,794,,,
45558.17,,,,,6/21/2020 19:23,7,497,,,
96586.55,,,,,6/21/2020 20:19,7,830,,,
3706.14,,,,,6/21/2020 21:25,12,286,,,
128625.47,,,,,6/21/2020 22:06,7,263,,,
"577,990.99",1.3,Fixed,58,69,6/21/2020 22:10,2,384,,,
329.11,,,,,6/21/2020 22:10,12,384,,,
6118.5,18.64,Fixed,,,6/21/2020 22:10,6,384,,,
134669.58,,,,,6/21/2020 23:08,9,949,,,
140512.68,,,,,6/22/2020 1:16,7,74,,,
14190.4,16.41,Fixed,,,6/22/2020 1:27,6,655,,,
86324.24,1.34,Float,,,6/22/2020 1:27,13,655,,,
3866.04,3.22,Fixed,119,23,6/22/2020 1:27,4,655,,,
22331.42,3.24,Fixed,47,27,6/22/2020 1:27,5,655,,,
3677.02,,,,,6/22/2020 4:20,12,778,,,
144.31,,,,,6/22/2020 4:40,12,129,,,
165732.41,1.65,Float,,,6/22/2020 5:30,13,777,,,
130672.27,,,,,6/22/2020 7:52,9,747,,,
149874.59,,,,,6/22/2020 8:37,9,693,,,
14735.37,5.25,Float,15,7,6/22/2020 8:45,5,363,,,
7603.13,3.22,Fixed,60,22,6/22/2020 8:57,1,695,,,
13990.46,22.87,Fixed,,,6/22/2020 10:17,6,103,,,
"66,547.93",0.66,Float,182,32,6/22/2020 10:19,2,683,,,
192016.3,2.23,Fixed,,,6/22/2020 10:19,13,683,,,
193524.17,6.35,Fixed,84,73,6/22/2020 10:19,4,683,,,
157004.19,,,,,6/22/2020 10:19,8,683,,,
6614.7,,,,,6/22/2020 10:19,12,683,,,
121792.09,,,,,6/22/2020 11:54,7,135,,,
2036.77,,,,,6/22/2020 11:54,12,39,,,
6230.68,,,,,6/22/2020 14:42,12,753,,,
118278.8,4.32,Float,105,39,6/22/2020 15:54,4,511,,,
132733.24,4.6,Fixed,87,1,6/22/2020 16:38,4,612,,,
157993.59,,,,,6/22/2020 17:11,8,394,,,
3352.75,15.51,Float,,,6/22/2020 17:35,6,660,,,
16698.39,0.96,Fixed,,,6/22/2020 19:41,13,991,,,
24284.25,2.72,Fixed,,,6/22/2020 20:45,14,520,,,
49921.37,,,,,6/22/2020 21:05,11,67,,,
212691.35,,,,,6/22/2020 23:52,9,26,,,
1532.17,,,,,6/22/2020 23:52,12,26,,,
25234.82,6.06,Fixed,73,78,6/22/2020 23:52,1,26,,,
87162.63,3.88,Fixed,228,87,6/22/2020 23:52,4,26,,,
228544,0.26,Float,,,6/23/2020 0:38,13,243,,,
2265,,,,,6/23/2020 1:53,12,705,,,
271200.65,,,,,6/23/2020 4:00,9,611,,,
945.18,,,,,6/23/2020 4:00,12,611,,,
75642.6,,,,,6/23/2020 4:00,7,611,,,
117110.4,3.92,Fixed,225,26,6/23/2020 4:00,4,611,,,
73605.63,4.56,Float,87,32,6/23/2020 4:00,4,611,,,
65490.1,,,,,6/23/2020 4:17,11,130,,,
11772.73,5.76,Float,36,70,6/23/2020 5:09,5,757,,,
143768.39,,,,,6/23/2020 5:09,8,757,,,
2662.26,4.29,Fixed,42,57,6/23/2020 5:09,5,757,,,
200.76,8.89,Fixed,9,50,6/23/2020 5:09,3,757,,,
169492.43,1.71,Float,,,6/23/2020 5:09,13,757,,,
3584.05,,,,,6/23/2020 5:09,12,757,,,
2752.23,13.88,Float,,,6/23/2020 5:39,6,167,,,
1127.22,12.67,Fixed,,,6/23/2020 5:54,6,197,,,
9771.89,,,,,6/23/2020 5:54,12,197,,,
22598.81,1.99,Float,,,6/23/2020 5:54,13,197,,,
7189.56,,,,,6/23/2020 7:58,12,411,,,
"82,855.80",3.23,Float,55,84,6/23/2020 9:51,2,682,,,
146897.38,4.98,Float,78,65,6/23/2020 11:55,4,684,,,
9977.18,,,,,6/23/2020 12:03,12,22,,,
2862.43,6.31,Float,54,70,6/23/2020 13:38,3,31,,,
8195.99,4.1,Fixed,34,10,6/23/2020 13:59,5,896,,,
2974.47,3.64,Fixed,59,95,6/23/2020 14:03,5,785,,,
939.92,,,,,6/23/2020 15:32,12,813,,,
"75,927.20",2.01,Fixed,291,70,6/23/2020 17:23,2,563,,,
8700.55,,,,,6/23/2020 17:59,12,540,,,
41031.96,,,,,6/23/2020 18:13,7,803,,,
2459.67,,,,,6/23/2020 18:13,12,803,,,
12932.55,5.69,Float,7,81,6/23/2020 18:13,5,803,,,
119339.74,,,,,6/23/2020 18:31,9,627,,,
58330.59,,,,,6/23/2020 18:40,10,455,,,
2331.25,,,,,6/23/2020 18:43,7,430,,,
313106.58,,,,,6/23/2020 20:26,9,227,,,
1899.07,20.64,Float,,,6/23/2020 22:02,6,178,,,
98552.59,1.57,Fixed,,,6/23/2020 22:06,13,771,,,
220555.75,0.55,Float,,,6/23/2020 22:14,13,726,,,
209374.25,0.05,Fixed,,,6/23/2020 23:40,13,133,,,
74636.74,5.93,Float,218,25,6/23/2020 23:40,4,133,,,
34418.43,,,,,6/23/2020 23:40,10,133,,,
18392.5,5.72,Fixed,4,47,6/23/2020 23:40,5,133,,,
36116.78,,,,,6/23/2020 23:40,10,133,,,
3684.38,,,,,6/23/2020 23:40,12,133,,,
8944.82,23.91,Fixed,,,6/23/2020 23:40,6,133,,,
155375.14,6.79,Float,88,37,6/23/2020 23:55,4,429,,,
8128.39,,,,,6/24/2020 0:27,12,196,,,
12571.12,21.1,Float,,,6/24/2020 0:28,6,515,,,
6972.81,28.71,Fixed,,,6/24/2020 0:28,6,515,,,
8077.94,,,,,6/24/2020 0:28,12,515,,,
40440.3,8.34,Float,231,21,6/24/2020 0:28,4,515,,,
"7,333.06",4.87,Float,6,34,6/24/2020 0:41,2,208,,,
5352.9,1.7,Float,,,6/24/2020 1:00,13,980,,,
17961.02,4.18,Fixed,55,98,6/24/2020 3:08,5,870,,,
5653.46,,,,,6/24/2020 3:08,12,870,,,
196299.87,5.76,Float,134,86,6/24/2020 3:08,4,870,,,
133821.7,0.12,Fixed,,,6/24/2020 3:08,13,870,,,
3015.2,12.77,Float,,,6/24/2020 3:08,6,870,,,
9961.44,,,,,6/24/2020 3:36,12,742,,,
8577.76,14.37,Float,,,6/24/2020 5:01,6,731,,,
137542.58,1.01,Float,,,6/24/2020 6:54,13,948,,,
51100.86,1.31,Fixed,,,6/24/2020 7:49,13,598,,,
2694.69,10.06,Float,19,13,6/24/2020 7:49,3,598,,,
"183,307.10",1.01,Fixed,172,6,6/24/2020 7:49,2,598,,,
9318.89,,,,,6/24/2020 7:49,12,598,,,
11724.76,3.21,Fixed,,,6/24/2020 7:49,14,598,,,
71766.87,,,,,6/24/2020 8:09,10,696,,,
118423.93,5.7,Float,137,81,6/24/2020 9:00,4,217,,,
115150.03,,,,,6/24/2020 10:02,9,659,,,
23285.9,5.67,Float,59,47,6/24/2020 12:50,5,398,,,
6687.78,16.32,Fixed,,,6/24/2020 12:55,6,561,,,
6502.79,5.88,Fixed,34,53,6/24/2020 13:24,5,750,,,
7240.16,,,,,6/24/2020 14:22,12,257,,,
105196.32,,,,,6/24/2020 14:51,7,659,,,
139856.52,0.37,Float,,,6/24/2020 14:51,13,659,,,
11321.74,1.96,Fixed,,,6/24/2020 14:51,14,659,,,
309811.5,,,,,6/24/2020 14:51,9,659,,,
22623.01,,,,,6/24/2020 14:51,10,659,,,
14844.67,5.38,Fixed,53,18,6/24/2020 14:51,5,659,,,
"626,749.17",1.27,Float,171,36,6/24/2020 14:51,2,659,,,
69912,,,,,6/24/2020 14:51,10,659,,,
8893.05,,,,,6/24/2020 14:51,12,659,,,
168741.83,6.68,Float,1,90,6/24/2020 15:44,4,89,,,
22143.49,3.47,Fixed,31,28,6/24/2020 16:09,5,981,,,
144278.83,5.14,Float,157,67,6/24/2020 17:57,4,833,,,
72753.19,0.45,Float,,,6/24/2020 18:41,13,758,,,
57460.93,,,,,6/24/2020 19:47,9,18,,,
79785.6,,,,,6/24/2020 20:08,7,617,,,
13629.04,5.25,Float,56,52,6/24/2020 20:23,5,305,,,
40805.48,6.28,Fixed,151,27,6/24/2020 20:23,4,305,,,
296526.28,,,,,6/24/2020 20:23,9,305,,,
64509.88,5.72,Float,209,82,6/24/2020 20:49,4,186,,,
265.78,,,,,6/24/2020 21:18,12,27,,,
404.53,,,,,6/24/2020 21:38,12,523,,,
9361.01,25.25,Float,,,6/24/2020 22:03,6,182,,,
3378.27,,,,,6/24/2020 22:42,12,771,,,
157986.88,7.07,Float,225,60,6/24/2020 22:48,4,916,,,
209031.46,1.2,Fixed,,,6/25/2020 0:15,13,894,,,
54561.63,6.13,Fixed,138,73,6/25/2020 1:23,4,836,,,
2653.37,0.04,Fixed,,,6/25/2020 1:48,12,338,,,
159975.69,0.66,Fixed,,,6/25/2020 1:55,13,340,,,
105531.49,2.17,Float,,,6/25/2020 2:46,13,169,,,
4632.81,,,,,6/25/2020 2:46,12,169,,,
10850.75,,,,,6/25/2020 2:46,7,169,,,
110991.15,1.56,Float,,,6/25/2020 3:13,13,867,,,
56852.81,,,,,6/25/2020 3:26,10,108,,,
409.93,0.03,Fixed,,,6/25/2020 3:26,12,108,,,
"370,998.84",4.78,Fixed,103,99,6/25/2020 4:12,2,946,,,
8088.06,5.36,Float,29,45,6/25/2020 5:49,5,529,,,
13260.99,0.1,Float,,,6/25/2020 6:11,13,808,,,
229863.99,0.93,Float,,,6/25/2020 7:35,13,662,,,
14207.44,3.82,Float,59,58,6/25/2020 11:10,5,469,,,
3666.94,,,,,6/25/2020 13:39,12,404,,,
45945.77,6.55,Float,204,63,6/25/2020 15:41,4,496,,,
106434.35,,,,,6/25/2020 17:08,9,349,,,
84080.75,1.86,Fixed,,,6/25/2020 17:08,13,349,,,
1683.99,26.64,Fixed,,,6/25/2020 17:08,6,349,,,
